254.0	456.196117494	
255.0	456.513282286	
256.0	456.830084267	
257.0	457.146523437	
258.0	457.462599795	
259.0	457.778313343	
260.0	458.093664079	
261.0	458.408652004	
262.0	458.723277118	
263.0	459.037539421	
264.0	459.351438913	
265.0	459.664975593	
266.0	459.978149462	
267.0	460.29096052	
268.0	460.603408767	
269.0	460.915494203	
270.0	461.227216828	
271.0	461.538576641	
272.0	461.849573643	
273.0	462.160207834	
274.0	462.470479214	
275.0	462.780387783	
276.0	463.089933541	
277.0	463.399116487	
278.0	463.707936622	
279.0	464.016393946	
280.0	464.324488459	
281.0	464.632220161	
282.0	464.939589052	
283.0	465.246595131	
284.0	465.553238399	
285.0	465.859518856	
286.0	466.165436502	
287.0	466.470991337	
288.0	466.77618336	
289.0	467.081012573	
290.0	467.385478974	
291.0	467.689582564	
292.0	467.993323343	
293.0	468.296701311	
294.0	468.599716467	
295.0	468.902368813	
296.0	469.204658347	
297.0	469.50658507	
298.0	469.808148982	
299.0	470.109350082	
300.0	470.410188372	
301.0	470.71066385	
302.0	471.010776517	
303.0	471.310526373	
304.0	471.609913418	
305.0	471.908937652	
306.0	472.207599074	
307.0	472.505897686	
308.0	472.803833486	
309.0	473.101406475	
310.0	473.398616653	
311.0	473.695464019	
312.0	473.991948575	
313.0	474.288070319	
314.0	474.583829252	
315.0	474.879225374	
316.0	475.174258685	
317.0	475.468929184	
318.0	475.763236873	
319.0	476.05718175	
320.0	476.350763816	
321.0	476.643983071	
322.0	476.936839515	
323.0	477.229333148	
324.0	477.521463969	
325.0	477.813231979	
326.0	478.104637178	
327.0	478.395679566	
328.0	478.686359143	
329.0	478.976675909	
330.0	479.266629863	
331.0	479.556221006	
332.0	479.845449338	
333.0	480.134314859	
334.0	480.422817569	
335.0	480.710957468	
336.0	480.998734555	
337.0	481.286148831	
338.0	481.573200296	
339.0	481.85988895	
340.0	482.146214793	
341.0	482.432177824	
342.0	482.717778045	
343.0	483.003015454	
344.0	483.287890052	
345.0	483.572401839	
346.0	483.856550815	
347.0	484.140336979	
348.0	484.423760333	
349.0	484.706820875	
350.0	484.989518606	
351.0	485.271853526	
352.0	485.553825634	
353.0	485.835434932	
354.0	486.116681418	
355.0	486.397565093	
356.0	486.678085957	
357.0	486.95824401	
358.0	487.238039252	
359.0	487.517471682	
360.0	487.796541302	
361.0	488.07524811	
362.0	488.353592107	
363.0	488.631573293	
364.0	488.909191667	
365.0	489.186447231	
366.0	489.463339983	
367.0	489.739869924	
368.0	490.016037054	
369.0	490.291841373	
370.0	490.56728288	
371.0	490.842361577	
372.0	491.117077462	
373.0	491.391430536	
374.0	491.665420799	
375.0	491.939048251	
376.0	492.212312892	
377.0	492.485214721	
378.0	492.757753739	
379.0	493.029929946	
380.0	493.301743342	
381.0	493.573193927	
382.0	493.844281701	
383.0	494.115006663	
384.0	494.385368814	
385.0	494.655368154	
386.0	494.925004683	
387.0	495.194278401	
388.0	495.463189308	
389.0	495.731737403	
390.0	495.999922687	
391.0	496.26774516	
392.0	496.535204822	
393.0	496.802301673	
394.0	497.069035712	
395.0	497.335406941	
396.0	497.601415358	
397.0	497.867060964	
398.0	498.132343759	
399.0	498.397263743	
400.0	498.661820915	
401.0	498.926015277	
402.0	499.189846827	
403.0	499.453315566	
404.0	499.716421494	
405.0	499.97916461	
406.0	500.241544916	
407.0	500.50356241	
408.0	500.765217093	
409.0	501.026508965	
410.0	501.287438026	
411.0	501.548004276	
412.0	501.808207714	
413.0	502.068048342	
414.0	502.327526158	
415.0	502.586641163	
416.0	502.845393357	
417.0	503.103782739	
418.0	503.361809311	
419.0	503.619473071	
420.0	503.87677402	
421.0	504.133712158	
422.0	504.390287485	
423.0	504.646500001	
424.0	504.902349705	
425.0	505.157836598	
426.0	505.41296068	
427.0	505.667721951	
428.0	505.922120411	
429.0	506.17615606	
430.0	506.429828897	
431.0	506.683138923	
432.0	506.936086138	
433.0	507.188670542	
434.0	507.440892135	
435.0	507.692750917	
436.0	507.944246887	
437.0	508.195380046	
438.0	508.446150395	
439.0	508.696557931	
440.0	508.946602657	
441.0	509.196284572	
442.0	509.445603675	
443.0	509.694559967	
444.0	509.943153448	
445.0	510.191384118	
446.0	510.439251977	
447.0	510.686757025	
448.0	510.933899261	
449.0	511.180678686	
450.0	511.4270953	
451.0	511.673149103	
452.0	511.918840095	
453.0	512.164168275	
454.0	512.409133645	
455.0	512.653736203	
456.0	512.89797595	
457.0	513.141852886	
458.0	513.38536701	
459.0	513.628518324	
460.0	513.871306826	
461.0	514.113732517	
462.0	514.355795397	
463.0	514.597495466	
464.0	514.838832724	
465.0	515.07980717	
466.0	515.320418806	
467.0	515.56066763	
468.0	515.800553643	
469.0	516.040076845	
470.0	516.279237235	
471.0	516.518034815	
472.0	516.756469583	
473.0	516.99454154	
474.0	517.232250686	
475.0	517.469597021	
476.0	517.706580545	
477.0	517.943201257	
478.0	518.179459158	
479.0	518.415354249	
480.0	518.650886527	
481.0	518.886055995	
482.0	519.120862652	
483.0	519.355306497	
484.0	519.589387532	
485.0	519.823105755	
486.0	520.056461167	
487.0	520.289453767	
488.0	520.522083557	
489.0	520.754350535	
490.0	520.986254703	
491.0	521.217796059	
492.0	521.448974604	
493.0	521.679790337	
494.0	521.91024326	
495.0	522.140333371	
496.0	522.370060672	
497.0	522.599425161	
498.0	522.828426838	
499.0	523.057065705	
500.0	523.285341761	
501.0	523.513255005	
502.0	523.740805438	
503.0	523.96799306	
504.0	524.194817871	
505.0	524.421279871	
506.0	524.647379059	
507.0	524.873115437	
508.0	525.098489003	
509.0	525.323499758	
510.0	525.548147702	
511.0	525.772432835	
512.0	525.996355156	
513.0	526.219914666	
514.0	526.443111366	
515.0	526.665945254	
516.0	526.88841633	
517.0	527.110524596	
518.0	527.332270051	
519.0	527.553652694	
520.0	527.774672526	
521.0	527.995329547	
522.0	528.215623757	
523.0	528.435555156	
524.0	528.655123743	
525.0	528.874329519	
526.0	529.093172484	
527.0	529.311652638	
528.0	529.529769981	
529.0	529.747524513	
530.0	529.964916233	
531.0	530.181945143	
532.0	530.398611241	
533.0	530.614914528	
534.0	530.830855003	
535.0	531.046432668	
536.0	531.261647521	
537.0	531.476499564	
538.0	531.690988795	
539.0	531.905115215	
540.0	532.118878824	
541.0	532.332279621	
542.0	532.545317608	
543.0	532.757992783	
544.0	532.970305147	
545.0	533.1822547	
546.0	533.393841442	
547.0	533.605065372	
548.0	533.815926492	
549.0	534.0264248	
550.0	534.236560297	
551.0	534.446332983	
552.0	534.655742857	
553.0	534.864789921	
554.0	535.073474173	
555.0	535.281795615	
556.0	535.489754245	
557.0	535.697350063	
558.0	535.904583071	
559.0	536.111453268	
560.0	536.317960653	
561.0	536.524105227	
562.0	536.72988699	
563.0	536.935305942	
564.0	537.140362083	
565.0	537.345055412	
566.0	537.549385931	
567.0	537.753353638	
568.0	537.956958534	
569.0	538.160200619	
570.0	538.363079892	
571.0	538.565596355	
572.0	538.767750006	
573.0	538.969540846	
574.0	539.170968875	
575.0	539.372034093	
576.0	539.5727365	
577.0	539.773076095	
578.0	539.97305288	
579.0	540.172666853	
580.0	540.371918015	
581.0	540.570806365	
582.0	540.769331905	
583.0	540.967494634	
584.0	541.165294551	
585.0	541.362731657	
586.0	541.559805952	
587.0	541.756517436	
588.0	541.952866108	
589.0	542.14885197	
590.0	542.34447502	
591.0	542.539735259	
592.0	542.734632687	
593.0	542.929167304	
594.0	543.123339109	
595.0	543.317148104	
596.0	543.510594287	
597.0	543.703677659	
598.0	543.89639822	
599.0	544.08875597	
600.0	544.280750908	
601.0	544.472383036	
602.0	544.663652352	
603.0	544.854558857	
604.0	545.045102551	
605.0	545.235283434	
606.0	545.425101505	
607.0	545.614556766	
608.0	545.803649215	
609.0	545.992378853	
610.0	546.18074568	
611.0	546.368749695	
612.0	546.5563909	
613.0	546.743669293	
614.0	546.930584876	
615.0	547.117137647	
616.0	547.303327606	
617.0	547.489154755	
618.0	547.674619093	
619.0	547.859720619	
620.0	548.044459334	
621.0	548.228835238	
622.0	548.412848331	
623.0	548.596498613	
624.0	548.779786083	
625.0	548.962710743	
626.0	549.145272591	
627.0	549.327471628	
628.0	549.509307853	
629.0	549.690781268	
630.0	549.871891872	
631.0	550.052639664	
632.0	550.233024645	
633.0	550.413046815	
634.0	550.592706174	
635.0	550.772002721	
636.0	550.950936458	
637.0	551.129507383	
638.0	551.307715497	
639.0	551.4855608	
640.0	551.663043292	
641.0	551.840162973	
642.0	552.016919842	
643.0	552.1933139	
644.0	552.369345147	
645.0	552.545013583	
646.0	552.720319208	
647.0	552.895262022	
648.0	553.069842024	
649.0	553.244059215	
650.0	553.417913596	
651.0	553.591405164	
652.0	553.764533922	
653.0	553.937299869	
654.0	554.109703004	
655.0	554.281743328	
656.0	554.453420841	
657.0	554.624735543	
658.0	554.795687434	
659.0	554.966276514	
660.0	555.136502782	
661.0	555.306366239	
662.0	555.475866885	
663.0	555.64500472	
664.0	555.813779744	
665.0	555.982191956	
666.0	556.150241358	
667.0	556.317927948	
668.0	556.485251727	
669.0	556.652212695	
670.0	556.818810852	
671.0	556.985046197	
672.0	557.150918731	
673.0	557.316428455	
674.0	557.481575367	
675.0	557.646359467	
676.0	557.810780757	
677.0	557.974839236	
678.0	558.138534903	
679.0	558.301867759	
680.0	558.464837804	
681.0	558.627445038	
682.0	558.789689461	
683.0	558.951571072	
684.0	559.113089872	
685.0	559.274245861	
686.0	559.435039039	
687.0	559.595469406	
688.0	559.755536962	
689.0	559.915241706	
690.0	560.07458364	
691.0	560.233562762	
692.0	560.392179073	
693.0	560.550432572	
694.0	560.708323261	
695.0	560.865851139	
696.0	561.023016205	
697.0	561.17981846	
698.0	561.336257904	
699.0	561.492334537	
700.0	561.648048358	
701.0	561.803399369	
702.0	561.958387568	
703.0	562.113012956	
704.0	562.267275533	
705.0	562.421175299	
706.0	562.574712253	
707.0	562.727886397	
708.0	562.880697729	
709.0	563.03314625	
710.0	563.18523196	
711.0	563.336954859	
712.0	563.488314946	
713.0	563.639312222	
714.0	563.789946688	
715.0	563.940218342	
716.0	564.090127185	
717.0	564.239673216	
718.0	564.388856437	
719.0	564.537676846	
720.0	564.686134444	
721.0	564.834229231	
722.0	564.981961207	
723.0	565.129330372	
724.0	565.276336726	
725.0	565.422980268	
726.0	565.569260999	
727.0	565.715178919	
728.0	565.860734028	
729.0	566.005926326	
730.0	566.150755812	
731.0	566.295222487	
732.0	566.439326352	
733.0	566.583067405	
734.0	566.726445646	
735.0	566.869461077	
736.0	567.012113696	
737.0	567.154403505	
738.0	567.296330502	
739.0	567.437894688	
740.0	567.579096063	
741.0	567.719934626	
742.0	567.860410379	
743.0	568.00052332	
744.0	568.14027345	
745.0	568.279660769	
746.0	568.418685277	
747.0	568.557346974	
748.0	568.695645859	
749.0	568.833581933	
750.0	568.971155196	
751.0	569.108365648	
752.0	569.245213289	
753.0	569.381698119	
754.0	569.517820137	
755.0	569.653579344	
756.0	569.78897574	
757.0	569.924009325	
758.0	570.058680099	
759.0	570.192988062	
760.0	570.326933213	
761.0	570.460515553	
762.0	570.593735082	
763.0	570.7265918	
764.0	570.859085707	
765.0	570.991216803	
766.0	571.122985087	
767.0	571.25439056	
768.0	571.385433222	
769.0	571.516113073	
770.0	571.646430113	
771.0	571.776384341	
772.0	571.905975759	
773.0	572.035204365	
774.0	572.16407016	
775.0	572.292573144	
776.0	572.420713317	
777.0	572.548490678	
778.0	572.675905228	
779.0	572.802956968	
780.0	572.929645896	
781.0	573.055972012	
782.0	573.181935318	
783.0	573.307535813	
784.0	573.432773496	
785.0	573.557648368	
786.0	573.682160429	
787.0	573.806309679	
788.0	573.930096118	
789.0	574.053519745	
790.0	574.176580561	
791.0	574.299278566	
792.0	574.42161376	
793.0	574.543586143	
794.0	574.665195715	
795.0	574.786442475	
796.0	574.907326425	
797.0	575.027847563	
798.0	575.14800589	
799.0	575.267801406	
800.0	575.38723411	
801.0	575.506304004	
802.0	575.625011086	
803.0	575.743355357	
804.0	575.861336817	
805.0	575.978955466	
806.0	576.096211303	
807.0	576.21310433	
808.0	576.329634545	
809.0	576.445801949	
810.0	576.561606542	
811.0	576.677048324	
812.0	576.792127294	
813.0	576.906843454	
814.0	577.021196802	
815.0	577.135187339	
816.0	577.248815065	
817.0	577.36207998	
818.0	577.474982083	
819.0	577.587521376	
820.0	577.699697857	
821.0	577.811511527	
822.0	577.922962386	
823.0	578.034050433	
824.0	578.14477567	
825.0	578.255138095	
826.0	578.36513771	
827.0	578.474774513	
828.0	578.584048504	
829.0	578.692959685	
830.0	578.801508055	
831.0	578.909693613	
832.0	579.01751636	
833.0	579.124976296	
834.0	579.232073421	
835.0	579.338807735	
836.0	579.445179237	
837.0	579.551187929	
838.0	579.656833809	
839.0	579.762116878	
840.0	579.867037136	
841.0	579.971594582	
842.0	580.075789218	
843.0	580.179621042	
844.0	580.283090055	
845.0	580.386196257	
846.0	580.488939648	
847.0	580.591320228	
848.0	580.693337996	
849.0	580.794992953	
850.0	580.896285099	
851.0	580.997214434	
852.0	581.097780958	
853.0	581.197984671	
854.0	581.297825572	
855.0	581.397303662	
856.0	581.496418942	
857.0	581.59517141	
858.0	581.693561066	
859.0	581.791587912	
860.0	581.889251946	
861.0	581.98655317	
862.0	582.083491582	
863.0	582.180067183	
864.0	582.276279972	
865.0	582.372129951	
866.0	582.467617118	
867.0	582.562741475	
868.0	582.65750302	
869.0	582.751901754	
870.0	582.845937676	
871.0	582.939610788	
872.0	583.032921088	
873.0	583.125868577	
874.0	583.218453255	
875.0	583.310675122	
876.0	583.402534178	
877.0	583.494030423	
878.0	583.585163856	
879.0	583.675934478	
880.0	583.766342289	
881.0	583.856387289	
882.0	583.946069478	
883.0	584.035388855	
884.0	584.124345422	
885.0	584.212939177	
886.0	584.301170121	
887.0	584.389038254	
888.0	584.476543575	
889.0	584.563686086	
890.0	584.650465785	
891.0	584.736882673	
892.0	584.82293675	
893.0	584.908628016	
894.0	584.993956471	
895.0	585.078922114	
896.0	585.163524947	
897.0	585.247764968	
898.0	585.331642178	
899.0	585.415156577	
900.0	585.498308164	
901.0	585.581096941	
902.0	585.663522906	
903.0	585.74558606	
904.0	585.827286403	
905.0	585.908623935	
906.0	585.989598655	
907.0	586.070210565	
908.0	586.150459663	
909.0	586.23034595	
910.0	586.309869426	
911.0	586.389030091	
912.0	586.467827945	
913.0	586.546262987	
914.0	586.624335218	
915.0	586.702044638	
916.0	586.779391247	
917.0	586.856375045	
918.0	586.932996032	
919.0	587.009254207	
920.0	587.085149571	
921.0	587.160682124	
922.0	587.235851866	
923.0	587.310658797	
924.0	587.385102917	
925.0	587.459184225	
926.0	587.532902722	
927.0	587.606258408	
928.0	587.679251283	
929.0	587.751881347	
930.0	587.824148599	
931.0	587.896053041	
932.0	587.967594671	
933.0	588.03877349	
934.0	588.109589498	
935.0	588.180042695	
936.0	588.25013308	
937.0	588.319860654	
938.0	588.389225418	
939.0	588.45822737	
940.0	588.52686651	
941.0	588.59514284	
942.0	588.663056359	
943.0	588.730607066	
944.0	588.797794962	
945.0	588.864620047	
946.0	588.931082321	
947.0	588.997181784	
948.0	589.062918435	
949.0	589.128292275	
950.0	589.193303305	
951.0	589.257951523	
952.0	589.322236929	
953.0	589.386159525	
954.0	589.449719309	
955.0	589.512916283	
956.0	589.575750445	
957.0	589.638221796	
958.0	589.700330336	
959.0	589.762076064	
960.0	589.823458982	
961.0	589.884479088	
962.0	589.945136383	
963.0	590.005430867	
964.0	590.06536254	
965.0	590.124931401	
966.0	590.184137452	
967.0	590.242980691	
968.0	590.301461119	
969.0	590.359578736	
970.0	590.417333542	
971.0	590.474725536	
972.0	590.53175472	
973.0	590.588421092	
974.0	590.644724653	
975.0	590.700665403	
976.0	590.756243342	
977.0	590.811458469	
978.0	590.866310786	
979.0	590.920800291	
980.0	590.974926985	
981.0	591.028690868	
982.0	591.08209194	
983.0	591.1351302	
984.0	591.18780565	
985.0	591.240118288	
986.0	591.292068115	
987.0	591.343655131	
988.0	591.394879335	
989.0	591.445740729	
990.0	591.496239311	
991.0	591.546375082	
992.0	591.596148042	
993.0	591.645558191	
994.0	591.694605529	
995.0	591.743290055	
996.0	591.791611771	
997.0	591.839570675	
998.0	591.887166768	
999.0	591.93440005	
1000.0	591.98127052	
1001.0	592.02777818	
1002.0	592.073923028	
1003.0	592.119705065	
1004.0	592.165124291	
1005.0	592.210180706	
1006.0	592.25487431	
1007.0	592.299205102	
1008.0	592.343173084	
1009.0	592.386778254	
1010.0	592.430020613	
1011.0	592.47290016	
1012.0	592.515416897	
1013.0	592.557570823	
1014.0	592.599361937	
1015.0	592.64079024	
1016.0	592.681855732	
1017.0	592.722558413	
1018.0	592.762898282	
1019.0	592.802875341	
1020.0	592.842489588	
1021.0	592.881741024	
1022.0	592.920629649	
1023.0	592.959155463	
